ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.7995910020449898,0.42756057,0.44874892,0.31241894,0.8740920096852299,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55f8277640>
0.8016359918200409,0.4255252,0.44169098,0.3475829,0.9377151799687011,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55ec3f65c0>
0.7914110429447853,0.41675165,0.4308878,0.34554735,0.9655748663101605,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f5580197250>
0.803680981595092,0.39342648,0.40795055,0.31197384,0.9704918032786887,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55e07550f0>
0.8282208588957055,0.3798306,0.4086945,0.22297819,0.9451904028175213,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f559c35bfa0>
0.820040899795501,0.39282757,0.41647395,0.27371997,0.9071691176470588,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f554c6a7c40>
0.8179959100204499,0.38363847,0.41064504,0.2219847,0.9107706520902302,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f554c7c38e0>
0.7934560327198364,0.42251801,0.42879957,0.37673712,0.9066575467396262,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55ec1896c0>
0.8179959100204499,0.3946663,0.42487594,0.23548454,0.9103988151909447,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55ec3761a0>
0.8057259713701431,0.41568786,0.43548515,0.29518276,0.9713032581453634,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f55ec3b9000>
